Date,KeyStatistic,CA,CAQF,MainClientGroup,MainClientGroupQF,Sector,SectorQF,Unit,Value,ValueQF
20160331,Number of Registered Places,S92000003,,Mental Health Problems,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S92000003,,Mental Health Problems,,Private Sector,,Number,644,
20160331,Number of Registered Places,S92000003,,Mental Health Problems,,Voluntary or Not for Profit Sector,,Number,387,
20160331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,All Sectors,d,Number,282,
20160331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,52,
20160331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Private Sector,,Number,230,
20160331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20160331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,All Sectors,d,Number,1075,
20160331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Private Sector,,Number,834,
20160331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,241,
20160331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,All Sectors,d,Number,912,
20160331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,2,
20160331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Private Sector,,Number,910,
20160331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20160331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,All Sectors,d,Number,618,
20160331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,123,
20160331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Private Sector,,Number,458,
20160331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,37,
20160331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,All Sectors,d,Number,766,
20160331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,34,
20160331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Private Sector,,Number,540,
20160331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,192,
20160331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,All Sectors,d,Number,216,
20160331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,127,
20160331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Private Sector,,Number,40,
20160331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,49,
20160331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,All Sectors,d,Number,981,
20160331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,168,
20160331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Private Sector,,Number,753,
20160331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,60,
20160331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,All Sectors,d,Number,1780,
20160331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,213,
20160331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Private Sector,,Number,1354,
20160331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,213,
20160331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,All Sectors,d,Number,759,
20160331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,4,
20160331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Private Sector,,Number,560,
20160331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,195,
20160331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,All Sectors,d,Number,558,
20160331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,102,
20160331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Private Sector,,Number,408,
20160331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,48,
20160331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,All Sectors,d,Number,594,
20160331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Private Sector,,Number,541,
20160331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,53,
20160331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,All Sectors,d,Number,1077,
20160331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,34,
20160331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Private Sector,,Number,975,
20160331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,68,
20160331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,All Sectors,d,Number,111,
20160331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,111,
20160331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Private Sector,,Number,0,
20160331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20160331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,All Sectors,d,Number,699,
20160331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Private Sector,,Number,676,
20160331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,23,
20160331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,All Sectors,d,Number,149,
20160331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,133,
20160331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Private Sector,,Number,0,
20160331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,16,
20160331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,All Sectors,d,Number,1126,
20160331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,54,
20160331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Private Sector,,Number,977,
20160331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,95,
20160331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,All Sectors,d,Number,2419,
20160331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,273,
20160331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Private Sector,,Number,1929,
20160331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,217,
20160331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,All Sectors,d,Number,498,
20160331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,47,
20160331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Private Sector,,Number,404,
20160331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,47,
20160331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,All Sectors,d,Number,1472,
20160331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Private Sector,,Number,1331,
20160331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,141,
20160331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,All Sectors,d,Number,1814,
20160331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,315,
20160331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Private Sector,,Number,1370,
20160331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,129,
20160331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,All Sectors,d,Number,594,
20160331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,91,
20160331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Private Sector,,Number,424,
20160331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,79,
20160331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,All Sectors,d,Number,2853,
20160331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,514,
20160331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Private Sector,,Number,1877,
20160331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,462,
20160331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,All Sectors,d,Number,1372,
20160331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,180,
20160331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Private Sector,,Number,942,
20160331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,250,
20160331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,All Sectors,d,Number,628,
20160331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,195,
20160331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,Private Sector,,Number,433,
20160331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20160331,Number of Registered Places,S12000040,,Older People Aged 65 and Older,,All Sectors,d,Number,892,
20160331,Number of Registered Places,S12000040,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,141,
20160331,Number of Registered Places,S12000040,,Older People Aged 65 and Older,,Private Sector,,Number,725,
20160331,Number of Registered Places,S12000040,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,26,
20160331,Number of Registered Places,S12000041,,Older People Aged 65 and Older,,All Sectors,d,Number,1072,
20160331,Number of Registered Places,S12000041,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,82,
20160331,Number of Registered Places,S12000041,,Older People Aged 65 and Older,,Private Sector,,Number,950,
20160331,Number of Registered Places,S12000041,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,40,
20160331,Number of Registered Places,S12000042,,Older People Aged 65 and Older,,All Sectors,d,Number,1133,
20160331,Number of Registered Places,S12000042,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,132,
20160331,Number of Registered Places,S12000042,,Older People Aged 65 and Older,,Private Sector,,Number,953,
20160331,Number of Registered Places,S12000042,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,48,
20160331,Number of Registered Places,S12000045,,Older People Aged 65 and Older,,All Sectors,d,Number,740,
20160331,Number of Registered Places,S12000045,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S12000045,,Older People Aged 65 and Older,,Private Sector,,Number,738,
20160331,Number of Registered Places,S12000045,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,2,
20160331,Number of Registered Places,S12000047,,Older People Aged 65 and Older,,All Sectors,d,Number,3007,
20160331,Number of Registered Places,S12000047,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,349,
20160331,Number of Registered Places,S12000047,,Older People Aged 65 and Older,,Private Sector,,Number,2565,
20160331,Number of Registered Places,S12000047,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,93,
20160331,Number of Registered Places,S12000048,,Older People Aged 65 and Older,,All Sectors,d,Number,1458,
20160331,Number of Registered Places,S12000048,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,84,
20160331,Number of Registered Places,S12000048,,Older People Aged 65 and Older,,Private Sector,,Number,1207,
20160331,Number of Registered Places,S12000048,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,167,
20160331,Number of Registered Places,S12000049,,Older People Aged 65 and Older,,All Sectors,d,Number,4297,
20160331,Number of Registered Places,S12000049,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,623,
20160331,Number of Registered Places,S12000049,,Older People Aged 65 and Older,,Private Sector,,Number,3281,
20160331,Number of Registered Places,S12000049,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,393,
20160331,Number of Registered Places,S12000050,,Older People Aged 65 and Older,,All Sectors,d,Number,1794,
20160331,Number of Registered Places,S12000050,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,122,
20160331,Number of Registered Places,S12000050,,Older People Aged 65 and Older,,Private Sector,,Number,1632,
20160331,Number of Registered Places,S12000050,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,40,
20160331,Number of Registered Places,S92000003,d,Older People Aged 65 and Older,,All Sectors,d,Number,37746,
20160331,Number of Registered Places,S92000003,,Older People Aged 65 and Older,d,Local Authority/Health Board Sectors,,Number,4305,
20160331,Number of Registered Places,S92000003,,Older People Aged 65 and Older,d,Private Sector,,Number,30017,
20160331,Number of Registered Places,S92000003,,Older People Aged 65 and Older,d,Voluntary or Not for Profit Sector,,Number,3424,
20160331,Number of Registered Places,S12000005,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000006,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000008,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000010,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000011,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000013,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000014,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000017,,Other Groups,,All Sectors,,Number,15,
20160331,Number of Registered Places,S12000018,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000019,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000020,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000021,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000023,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000026,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000027,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000028,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000029,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000030,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000033,,Other Groups,,All Sectors,,Number,58,
20160331,Number of Registered Places,S12000034,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000035,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000036,,Other Groups,,All Sectors,,Number,20,
20160331,Number of Registered Places,S12000038,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000039,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000040,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000041,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000042,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000045,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000047,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000048,,Other Groups,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000049,,Other Groups,,All Sectors,,Number,170,
20160331,Number of Registered Places,S12000050,,Other Groups,,All Sectors,,Number,42,
20160331,Number of Registered Places,S92000003,d,Other Groups,,All Sectors,d,Number,305,
20160331,Number of Registered Places,S92000003,,Other Groups,,Local Authority/Health Board Sectors,,Number,0,
20160331,Number of Registered Places,S92000003,,Other Groups,,Private Sector,,Number,52,
20160331,Number of Registered Places,S92000003,,Other Groups,,Voluntary or Not for Profit Sector,,Number,253,
20160331,Number of Registered Places,S12000005,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000006,,Physical and Sensory Impairment,,All Sectors,,Number,5,
20160331,Number of Registered Places,S12000008,,Physical and Sensory Impairment,,All Sectors,,Number,10,
20160331,Number of Registered Places,S12000010,,Physical and Sensory Impairment,,All Sectors,,Number,23,
20160331,Number of Registered Places,S12000011,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000013,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000014,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000017,,Physical and Sensory Impairment,,All Sectors,,Number,59,
20160331,Number of Registered Places,S12000018,,Physical and Sensory Impairment,,All Sectors,,Number,61,
20160331,Number of Registered Places,S12000019,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000020,,Physical and Sensory Impairment,,All Sectors,,Number,4,
20160331,Number of Registered Places,S12000021,,Physical and Sensory Impairment,,All Sectors,,Number,36,
20160331,Number of Registered Places,S12000023,,Physical and Sensory Impairment,,All Sectors,,Number,1,
20160331,Number of Registered Places,S12000026,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000027,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000028,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000029,,Physical and Sensory Impairment,,All Sectors,,Number,20,
20160331,Number of Registered Places,S12000030,,Physical and Sensory Impairment,,All Sectors,,Number,17,
20160331,Number of Registered Places,S12000033,,Physical and Sensory Impairment,,All Sectors,,Number,61,
20160331,Number of Registered Places,S12000034,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000035,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000036,,Physical and Sensory Impairment,,All Sectors,,Number,43,
20160331,Number of Registered Places,S12000038,,Physical and Sensory Impairment,,All Sectors,,Number,20,
20160331,Number of Registered Places,S12000039,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000040,,Physical and Sensory Impairment,,All Sectors,,Number,20,
20160331,Number of Registered Places,S12000041,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20160331,Number of Registered Places,S12000042,,Physical and Sensory Impairment,,All Sectors,,Number,10,
20160331,Number of Registered Places,S12000045,,Physical and Sensory Impairment,,All Sectors,,Number,22,
20160331,Number of Registered Places,S12000047,,Physical and Sensory Impairment,,All Sectors,,Number,25,
20160331,Number of Registered Places,S12000048,,Physical and Sensory Impairment,,All Sectors,,Number,61,
20160331,Number of Registered Places,S12000049,,Physical and Sensory Impairment,,All Sectors,,Number,69,
20160331,Number of Registered Places,S12000050,,Physical and Sensory Impairment,,All Sectors,,Number,26,
20160331,Number of Registered Places,S92000003,d,Physical and Sensory Impairment,,All Sectors,d,Number,593,
20160331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Local Authority/Health Board Sectors,,Number,15,
20160331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Private Sector,,Number,137,
20160331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Voluntary or Not for Profit Sector,,Number,441,
20170331,Number of Registered Places,S12000005,,All Adults,d,All Sectors,d,Number,383,
20170331,Number of Registered Places,S12000005,,All Adults,,Local Authority/Health Board Sectors,,Number,52,
20170331,Number of Registered Places,S12000005,,All Adults,,Private Sector,,Number,279,
20170331,Number of Registered Places,S12000005,,All Adults,,Voluntary or Not for Profit Sector,,Number,52,
20170331,Number of Registered Places,S12000006,,All Adults,d,All Sectors,d,Number,1188,
20170331,Number of Registered Places,S12000006,,All Adults,,Local Authority/Health Board Sectors,,Number,3,
20170331,Number of Registered Places,S12000006,,All Adults,,Private Sector,,Number,928,
20170331,Number of Registered Places,S12000006,,All Adults,,Voluntary or Not for Profit Sector,,Number,257,
20170331,Number of Registered Places,S12000008,,All Adults,d,All Sectors,d,Number,994,
20170331,Number of Registered Places,S12000008,,All Adults,,Local Authority/Health Board Sectors,,Number,2,
20170331,Number of Registered Places,S12000008,,All Adults,,Private Sector,,Number,992,
20170331,Number of Registered Places,S12000008,,All Adults,,Voluntary or Not for Profit Sector,,Number,0,
20170331,Number of Registered Places,S12000010,,All Adults,d,All Sectors,d,Number,646,
20170331,Number of Registered Places,S12000010,,All Adults,,Local Authority/Health Board Sectors,,Number,123,
20170331,Number of Registered Places,S12000010,,All Adults,,Private Sector,,Number,463,
20170331,Number of Registered Places,S12000010,,All Adults,,Voluntary or Not for Profit Sector,,Number,60,
20170331,Number of Registered Places,S12000011,,All Adults,d,All Sectors,d,Number,823,
20170331,Number of Registered Places,S12000011,,All Adults,,Local Authority/Health Board Sectors,,Number,34,
20170331,Number of Registered Places,S12000011,,All Adults,,Private Sector,,Number,628,
20170331,Number of Registered Places,S12000011,,All Adults,,Voluntary or Not for Profit Sector,,Number,161,
20170331,Number of Registered Places,S12000013,,All Adults,d,All Sectors,d,Number,228,
20170331,Number of Registered Places,S12000013,,All Adults,,Local Authority/Health Board Sectors,,Number,139,
20170331,Number of Registered Places,S12000013,,All Adults,,Private Sector,,Number,40,
20170331,Number of Registered Places,S12000013,,All Adults,,Voluntary or Not for Profit Sector,,Number,49,
20170331,Number of Registered Places,S12000014,,All Adults,d,All Sectors,d,Number,1143,
20170331,Number of Registered Places,S12000014,,All Adults,,Local Authority/Health Board Sectors,,Number,148,
20170331,Number of Registered Places,S12000014,,All Adults,,Private Sector,,Number,914,
20170331,Number of Registered Places,S12000014,,All Adults,,Voluntary or Not for Profit Sector,,Number,81,
20170331,Number of Registered Places,S12000017,,All Adults,d,All Sectors,d,Number,1957,
20170331,Number of Registered Places,S12000017,,All Adults,,Local Authority/Health Board Sectors,,Number,226,
20170331,Number of Registered Places,S12000017,,All Adults,,Private Sector,,Number,1455,
20170331,Number of Registered Places,S12000017,,All Adults,,Voluntary or Not for Profit Sector,,Number,276,
20170331,Number of Registered Places,S12000018,,All Adults,d,All Sectors,d,Number,875,
20170331,Number of Registered Places,S12000018,,All Adults,,Local Authority/Health Board Sectors,,Number,4,
20170331,Number of Registered Places,S12000018,,All Adults,,Private Sector,,Number,561,
20170331,Number of Registered Places,S12000018,,All Adults,,Voluntary or Not for Profit Sector,,Number,310,
20170331,Number of Registered Places,S12000019,,All Adults,d,All Sectors,d,Number,582,
20170331,Number of Registered Places,S12000019,,All Adults,,Local Authority/Health Board Sectors,,Number,102,
20170331,Number of Registered Places,S12000019,,All Adults,,Private Sector,,Number,416,
20170331,Number of Registered Places,S12000019,,All Adults,,Voluntary or Not for Profit Sector,,Number,64,
20170331,Number of Registered Places,S12000020,,All Adults,d,All Sectors,d,Number,632,
20170331,Number of Registered Places,S12000020,,All Adults,,Local Authority/Health Board Sectors,,Number,13,
20170331,Number of Registered Places,S12000020,,All Adults,,Private Sector,,Number,539,
20170331,Number of Registered Places,S12000020,,All Adults,,Voluntary or Not for Profit Sector,,Number,80,
20170331,Number of Registered Places,S12000021,,All Adults,d,All Sectors,d,Number,1174,
20170331,Number of Registered Places,S12000021,,All Adults,,Local Authority/Health Board Sectors,,Number,34,
20170331,Number of Registered Places,S12000021,,All Adults,,Private Sector,,Number,1046,
20170331,Number of Registered Places,S12000021,,All Adults,,Voluntary or Not for Profit Sector,,Number,94,
20170331,Number of Registered Places,S12000023,,All Adults,d,All Sectors,d,Number,120,
20170331,Number of Registered Places,S12000023,,All Adults,,Local Authority/Health Board Sectors,,Number,116,
20170331,Number of Registered Places,S12000023,,All Adults,,Private Sector,,Number,0,
20170331,Number of Registered Places,S12000023,,All Adults,,Voluntary or Not for Profit Sector,,Number,4,
20170331,Number of Registered Places,S12000026,,All Adults,d,All Sectors,d,Number,739,
20170331,Number of Registered Places,S12000026,,All Adults,,Local Authority/Health Board Sectors,,Number,0,
20170331,Number of Registered Places,S12000026,,All Adults,,Private Sector,,Number,665,
20170331,Number of Registered Places,S12000026,,All Adults,,Voluntary or Not for Profit Sector,,Number,74,
20170331,Number of Registered Places,S12000027,,All Adults,d,All Sectors,d,Number,158,
20170331,Number of Registered Places,S12000027,,All Adults,,Local Authority/Health Board Sectors,,Number,142,
20170331,Number of Registered Places,S12000027,,All Adults,,Private Sector,,Number,0,
20170331,Number of Registered Places,S12000027,,All Adults,,Voluntary or Not for Profit Sector,,Number,16,
20170331,Number of Registered Places,S12000028,,All Adults,d,All Sectors,d,Number,1197,
20170331,Number of Registered Places,S12000028,,All Adults,,Local Authority/Health Board Sectors,,Number,58,
20170331,Number of Registered Places,S12000028,,All Adults,,Private Sector,,Number,983,
20170331,Number of Registered Places,S12000028,,All Adults,,Voluntary or Not for Profit Sector,,Number,156,
20170331,Number of Registered Places,S12000029,,All Adults,d,All Sectors,d,Number,2621,
20170331,Number of Registered Places,S12000029,,All Adults,,Local Authority/Health Board Sectors,,Number,273,
20170331,Number of Registered Places,S12000029,,All Adults,,Private Sector,,Number,2037,
20170331,Number of Registered Places,S12000029,,All Adults,,Voluntary or Not for Profit Sector,,Number,311,
20170331,Number of Registered Places,S12000030,,All Adults,d,All Sectors,d,Number,682,
20170331,Number of Registered Places,S12000030,,All Adults,,Local Authority/Health Board Sectors,,Number,47,
20170331,Number of Registered Places,S12000030,,All Adults,,Private Sector,,Number,506,
20170331,Number of Registered Places,S12000030,,All Adults,,Voluntary or Not for Profit Sector,,Number,129,
20170331,Number of Registered Places,S12000033,,All Adults,d,All Sectors,d,Number,1725,
20170331,Number of Registered Places,S12000033,,All Adults,,Local Authority/Health Board Sectors,,Number,0,
20170331,Number of Registered Places,S12000033,,All Adults,,Private Sector,,Number,1332,
20170331,Number of Registered Places,S12000033,,All Adults,,Voluntary or Not for Profit Sector,,Number,393,
20170331,Number of Registered Places,S12000034,,All Adults,d,All Sectors,d,Number,1983,
20170331,Number of Registered Places,S12000034,,All Adults,,Local Authority/Health Board Sectors,,Number,329,
20170331,Number of Registered Places,S12000034,,All Adults,,Private Sector,,Number,1411,
20170331,Number of Registered Places,S12000034,,All Adults,,Voluntary or Not for Profit Sector,,Number,243,
20170331,Number of Registered Places,S12000035,,All Adults,d,All Sectors,d,Number,584,
20170331,Number of Registered Places,S12000035,,All Adults,,Local Authority/Health Board Sectors,,Number,89,
20170331,Number of Registered Places,S12000035,,All Adults,,Private Sector,,Number,441,
20170331,Number of Registered Places,S12000035,,All Adults,,Voluntary or Not for Profit Sector,,Number,54,
20170331,Number of Registered Places,S12000036,,All Adults,d,All Sectors,d,Number,2975,
20170331,Number of Registered Places,S12000036,,All Adults,,Local Authority/Health Board Sectors,,Number,510,
20170331,Number of Registered Places,S12000036,,All Adults,,Private Sector,,Number,1905,
20170331,Number of Registered Places,S12000036,,All Adults,,Voluntary or Not for Profit Sector,,Number,560,
20170331,Number of Registered Places,S12000038,,All Adults,d,All Sectors,d,Number,1419,
20170331,Number of Registered Places,S12000038,,All Adults,,Local Authority/Health Board Sectors,,Number,190,
