Date,KeyStatistic,CA,CAQF,MainClientGroup,MainClientGroupQF,Sector,SectorQF,Unit,Value,ValueQF
20180331,Number of Long Stay Residents,S12000040,,Older People Aged 65 and Older,,Private Sector,,Number,674,
20180331,Number of Long Stay Residents,S12000040,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,22,
20180331,Number of Long Stay Residents,S12000041,,Older People Aged 65 and Older,,All Sectors,d,Number,882,
20180331,Number of Long Stay Residents,S12000041,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,50,
20180331,Number of Long Stay Residents,S12000041,,Older People Aged 65 and Older,,Private Sector,,Number,793,
20180331,Number of Long Stay Residents,S12000041,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,39,
20180331,Number of Long Stay Residents,S12000042,,Older People Aged 65 and Older,,All Sectors,d,Number,913,
20180331,Number of Long Stay Residents,S12000042,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000042,,Older People Aged 65 and Older,,Private Sector,,Number,769,
20180331,Number of Long Stay Residents,S12000042,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay Residents,S12000045,,Older People Aged 65 and Older,,All Sectors,d,Number,688,
20180331,Number of Long Stay Residents,S12000045,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000045,,Older People Aged 65 and Older,,Private Sector,,Number,688,
20180331,Number of Long Stay Residents,S12000045,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay Residents,S12000047,,Older People Aged 65 and Older,,All Sectors,d,Number,2445,
20180331,Number of Long Stay Residents,S12000047,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,253,
20180331,Number of Long Stay Residents,S12000047,,Older People Aged 65 and Older,,Private Sector,,Number,2085,
20180331,Number of Long Stay Residents,S12000047,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,107,
20180331,Number of Long Stay Residents,S12000048,,Older People Aged 65 and Older,,All Sectors,d,Number,1123,
20180331,Number of Long Stay Residents,S12000048,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000048,,Older People Aged 65 and Older,,Private Sector,,Number,924,
20180331,Number of Long Stay Residents,S12000048,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay Residents,S12000049,,Older People Aged 65 and Older,,All Sectors,d,Number,3110,
20180331,Number of Long Stay Residents,S12000049,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000049,,Older People Aged 65 and Older,,Private Sector,,Number,2221,
20180331,Number of Long Stay Residents,S12000049,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay Residents,S12000050,,Older People Aged 65 and Older,,All Sectors,d,Number,1346,
20180331,Number of Long Stay Residents,S12000050,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000050,,Older People Aged 65 and Older,,Private Sector,,Number,1324,
20180331,Number of Long Stay Residents,S12000050,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay Residents,S92000003,d,Older People Aged 65 and Older,,All Sectors,d,Number,30487,
20180331,Number of Long Stay Residents,S92000003,d,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,3141,
20180331,Number of Long Stay Residents,S92000003,d,Older People Aged 65 and Older,,Private Sector,,Number,24330,
20180331,Number of Long Stay Residents,S92000003,d,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,3016,
20180331,Number of Long Stay Residents,S12000005,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000006,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000008,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000010,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000011,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000013,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000014,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000017,,Other Groups,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000018,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000019,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000020,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000021,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000023,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000026,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000027,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000028,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000029,,Other Groups,,All Sectors,,Number,27,
20180331,Number of Long Stay Residents,S12000030,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000033,,Other Groups,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000034,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000035,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000036,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000038,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000039,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000040,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000041,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000042,,Other Groups,,All Sectors,,Number,14,
20180331,Number of Long Stay Residents,S12000045,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000047,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000048,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000049,,Other Groups,,All Sectors,,Number,81,
20180331,Number of Long Stay Residents,S12000050,,Other Groups,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S92000003,d,Other Groups,,All Sectors,d,Number,169,
20180331,Number of Long Stay Residents,S92000003,d,Other Groups,,Local Authority/Health Board Sectors,,Number,0,
20180331,Number of Long Stay Residents,S92000003,d,Other Groups,,Private Sector,,Number,41,
20180331,Number of Long Stay Residents,S92000003,d,Other Groups,,Voluntary or Not for Profit Sector,,Number,128,
20180331,Number of Long Stay Residents,S12000005,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000006,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000008,,Physical and Sensory Impairment,,All Sectors,,Number,10,
20180331,Number of Long Stay Residents,S12000010,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000011,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000013,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000014,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000017,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000018,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000019,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000020,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000021,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000023,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000026,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000027,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000028,,Physical and Sensory Impairment,,All Sectors,,Number,6,
20180331,Number of Long Stay Residents,S12000029,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000030,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000033,,Physical and Sensory Impairment,,All Sectors,,Number,50,
20180331,Number of Long Stay Residents,S12000034,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000035,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000036,,Physical and Sensory Impairment,,All Sectors,,Number,,c
20180331,Number of Long Stay Residents,S12000038,,Physical and Sensory Impairment,,All Sectors,,Number,17,
20180331,Number of Long Stay Residents,S12000039,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000040,,Physical and Sensory Impairment,,All Sectors,,Number,6,
20180331,Number of Long Stay Residents,S12000041,,Physical and Sensory Impairment,,All Sectors,,Number,0,
20180331,Number of Long Stay Residents,S12000042,,Physical and Sensory Impairment,,All Sectors,,Number,44,
20180331,Number of Long Stay Residents,S12000045,,Physical and Sensory Impairment,,All Sectors,,Number,21,
20180331,Number of Long Stay Residents,S12000047,,Physical and Sensory Impairment,,All Sectors,,Number,18,
20180331,Number of Long Stay Residents,S12000048,,Physical and Sensory Impairment,,All Sectors,,Number,53,
20180331,Number of Long Stay Residents,S12000049,,Physical and Sensory Impairment,,All Sectors,,Number,53,
20180331,Number of Long Stay Residents,S12000050,,Physical and Sensory Impairment,,All Sectors,,Number,26,
20180331,Number of Long Stay Residents,S92000003,d,Physical and Sensory Impairment,,All Sectors,d,Number,515,
20180331,Number of Long Stay Residents,S92000003,d,Physical and Sensory Impairment,,Local Authority/Health Board Sectors,,Number,0,
20180331,Number of Long Stay Residents,S92000003,d,Physical and Sensory Impairment,,Private Sector,,Number,208,
20180331,Number of Long Stay Residents,S92000003,d,Physical and Sensory Impairment,,Voluntary or Not for Profit Sector,,Number,307,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000005,,All Adults,d,All Sectors,d,Number,346,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000005,,All Adults,d,Local Authority/Health Board Sectors,,Number,42,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000005,,All Adults,d,Private Sector,,Number,259,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000005,,All Adults,d,Voluntary or Not for Profit Sector,,Number,45,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000006,,All Adults,d,All Sectors,d,Number,1069,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000006,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000006,,All Adults,d,Private Sector,,Number,824,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000006,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000008,,All Adults,d,All Sectors,d,Number,852,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000008,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000008,,All Adults,d,Private Sector,,Number,850,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000008,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000010,,All Adults,d,All Sectors,d,Number,557,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000010,,All Adults,d,Local Authority/Health Board Sectors,,Number,115,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000010,,All Adults,d,Private Sector,,Number,383,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000010,,All Adults,d,Voluntary or Not for Profit Sector,,Number,59,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000011,,All Adults,d,All Sectors,d,Number,602,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000011,,All Adults,d,Local Authority/Health Board Sectors,,Number,26,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000011,,All Adults,d,Private Sector,,Number,457,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000011,,All Adults,d,Voluntary or Not for Profit Sector,,Number,119,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000013,,All Adults,d,All Sectors,d,Number,218,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000013,,All Adults,d,Local Authority/Health Board Sectors,,Number,132,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000013,,All Adults,d,Private Sector,,Number,39,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000013,,All Adults,d,Voluntary or Not for Profit Sector,,Number,47,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000014,,All Adults,d,All Sectors,d,Number,1009,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000014,,All Adults,d,Local Authority/Health Board Sectors,,Number,124,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000014,,All Adults,d,Private Sector,,Number,807,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000014,,All Adults,d,Voluntary or Not for Profit Sector,,Number,78,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000017,,All Adults,d,All Sectors,d,Number,1766,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000017,,All Adults,d,Local Authority/Health Board Sectors,,Number,199,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000017,,All Adults,d,Private Sector,,Number,1318,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000017,,All Adults,d,Voluntary or Not for Profit Sector,,Number,249,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000018,,All Adults,d,All Sectors,d,Number,775,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000018,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000018,,All Adults,d,Private Sector,,Number,510,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000018,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000019,,All Adults,d,All Sectors,d,Number,533,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000019,,All Adults,d,Local Authority/Health Board Sectors,,Number,98,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000019,,All Adults,d,Private Sector,,Number,381,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000019,,All Adults,d,Voluntary or Not for Profit Sector,,Number,54,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000020,,All Adults,d,All Sectors,d,Number,558,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000020,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000020,,All Adults,d,Private Sector,,Number,499,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000020,,All Adults,d,Voluntary or Not for Profit Sector,,Number,59,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000021,,All Adults,d,All Sectors,d,Number,1004,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000021,,All Adults,d,Local Authority/Health Board Sectors,,Number,34,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000021,,All Adults,d,Private Sector,,Number,885,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000021,,All Adults,d,Voluntary or Not for Profit Sector,,Number,85,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000023,,All Adults,d,All Sectors,d,Number,98,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000023,,All Adults,d,Local Authority/Health Board Sectors,,Number,95,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000023,,All Adults,d,Private Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000023,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000026,,All Adults,d,All Sectors,d,Number,637,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000026,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000026,,All Adults,d,Private Sector,,Number,568,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000026,,All Adults,d,Voluntary or Not for Profit Sector,,Number,69,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000027,,All Adults,d,All Sectors,d,Number,137,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000027,,All Adults,d,Local Authority/Health Board Sectors,,Number,121,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000027,,All Adults,d,Private Sector,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000027,,All Adults,d,Voluntary or Not for Profit Sector,,Number,16,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000028,,All Adults,d,All Sectors,d,Number,1030,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000028,,All Adults,d,Local Authority/Health Board Sectors,,Number,35,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000028,,All Adults,d,Private Sector,,Number,858,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000028,,All Adults,d,Voluntary or Not for Profit Sector,,Number,137,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000029,,All Adults,d,All Sectors,d,Number,2124,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000029,,All Adults,d,Local Authority/Health Board Sectors,,Number,223,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000029,,All Adults,d,Private Sector,,Number,1628,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000029,,All Adults,d,Voluntary or Not for Profit Sector,,Number,273,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000030,,All Adults,d,All Sectors,d,Number,591,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000030,,All Adults,d,Local Authority/Health Board Sectors,,Number,37,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000030,,All Adults,d,Private Sector,,Number,431,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000030,,All Adults,d,Voluntary or Not for Profit Sector,,Number,123,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000033,,All Adults,d,All Sectors,d,Number,1484,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000033,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000033,,All Adults,d,Private Sector,,Number,1096,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000033,,All Adults,d,Voluntary or Not for Profit Sector,,Number,388,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000034,,All Adults,d,All Sectors,d,Number,1698,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000034,,All Adults,d,Local Authority/Health Board Sectors,,Number,287,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000034,,All Adults,d,Private Sector,,Number,1177,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000034,,All Adults,d,Voluntary or Not for Profit Sector,,Number,234,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000035,,All Adults,d,All Sectors,d,Number,491,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000035,,All Adults,d,Local Authority/Health Board Sectors,,Number,81,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000035,,All Adults,d,Private Sector,,Number,372,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000035,,All Adults,d,Voluntary or Not for Profit Sector,,Number,38,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000036,,All Adults,d,All Sectors,d,Number,2759,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000036,,All Adults,d,Local Authority/Health Board Sectors,,Number,428,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000036,,All Adults,d,Private Sector,,Number,1806,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000036,,All Adults,d,Voluntary or Not for Profit Sector,,Number,525,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000038,,All Adults,d,All Sectors,d,Number,1274,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000038,,All Adults,d,Local Authority/Health Board Sectors,,Number,134,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000038,,All Adults,d,Private Sector,,Number,820,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000038,,All Adults,d,Voluntary or Not for Profit Sector,,Number,320,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000039,,All Adults,d,All Sectors,d,Number,470,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000039,,All Adults,d,Local Authority/Health Board Sectors,,Number,141,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000039,,All Adults,d,Private Sector,,Number,324,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000039,,All Adults,d,Voluntary or Not for Profit Sector,,Number,5,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000040,,All Adults,d,All Sectors,d,Number,924,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000040,,All Adults,d,Local Authority/Health Board Sectors,,Number,149,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000040,,All Adults,d,Private Sector,,Number,689,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000040,,All Adults,d,Voluntary or Not for Profit Sector,,Number,86,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000041,,All Adults,d,All Sectors,d,Number,1025,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000041,,All Adults,d,Local Authority/Health Board Sectors,,Number,87,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000041,,All Adults,d,Private Sector,,Number,899,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000041,,All Adults,d,Voluntary or Not for Profit Sector,,Number,39,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000042,,All Adults,d,All Sectors,d,Number,1057,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000042,,All Adults,d,Local Authority/Health Board Sectors,,Number,119,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000042,,All Adults,d,Private Sector,,Number,891,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000042,,All Adults,d,Voluntary or Not for Profit Sector,,Number,47,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000045,,All Adults,d,All Sectors,d,Number,767,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000045,,All Adults,d,Local Authority/Health Board Sectors,,Number,9,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000045,,All Adults,d,Private Sector,,Number,748,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000045,,All Adults,d,Voluntary or Not for Profit Sector,,Number,10,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000047,,All Adults,d,All Sectors,d,Number,2704,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000047,,All Adults,d,Local Authority/Health Board Sectors,,Number,325,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000047,,All Adults,d,Private Sector,,Number,2243,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000047,,All Adults,d,Voluntary or Not for Profit Sector,,Number,136,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000048,,All Adults,d,All Sectors,d,Number,1346,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000048,,All Adults,d,Local Authority/Health Board Sectors,,Number,68,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000048,,All Adults,d,Private Sector,,Number,1032,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000048,,All Adults,d,Voluntary or Not for Profit Sector,,Number,246,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000049,,All Adults,d,All Sectors,d,Number,3719,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000049,,All Adults,d,Local Authority/Health Board Sectors,,Number,552,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000049,,All Adults,d,Private Sector,,Number,2453,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000049,,All Adults,d,Voluntary or Not for Profit Sector,,Number,714,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000050,,All Adults,d,All Sectors,d,Number,1578,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000050,,All Adults,d,Local Authority/Health Board Sectors,,Number,31,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000050,,All Adults,d,Private Sector,,Number,1503,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000050,,All Adults,d,Voluntary or Not for Profit Sector,,Number,44,
20180331,Number of Long Stay and Short Stay and Respite Residents,S92000003,d,All Adults,d,All Sectors,d,Number,35202,
20180331,Number of Long Stay and Short Stay and Respite Residents,S92000003,d,All Adults,d,Local Authority/Health Board Sectors,,Number,3701,
20180331,Number of Long Stay and Short Stay and Respite Residents,S92000003,d,All Adults,d,Private Sector,,Number,26750,
20180331,Number of Long Stay and Short Stay and Respite Residents,S92000003,d,All Adults,d,Voluntary or Not for Profit Sector,,Number,4751,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000005,,Learning Disabilities,,All Sectors,,Number,63,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000006,,Learning Disabilities,,All Sectors,,Number,26,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000008,,Learning Disabilities,,All Sectors,,Number,40,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000010,,Learning Disabilities,,All Sectors,,Number,7,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000011,,Learning Disabilities,,All Sectors,,Number,10,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000013,,Learning Disabilities,,All Sectors,,Number,12,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000014,,Learning Disabilities,,All Sectors,,Number,99,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000017,,Learning Disabilities,,All Sectors,,Number,92,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000018,,Learning Disabilities,,All Sectors,,Number,31,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000019,,Learning Disabilities,,All Sectors,,Number,18,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000020,,Learning Disabilities,,All Sectors,,Number,17,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000021,,Learning Disabilities,,All Sectors,,Number,75,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000023,,Learning Disabilities,,All Sectors,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000026,,Learning Disabilities,,All Sectors,,Number,46,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000027,,Learning Disabilities,,All Sectors,,Number,,c
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000028,,Learning Disabilities,,All Sectors,,Number,78,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000029,,Learning Disabilities,,All Sectors,,Number,74,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000030,,Learning Disabilities,,All Sectors,,Number,72,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000033,,Learning Disabilities,,All Sectors,,Number,80,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000034,,Learning Disabilities,,All Sectors,,Number,129,
20180331,Number of Long Stay and Short Stay and Respite Residents,S12000035,,Learning Disabilities,,All Sectors,,Number,6,
